,movie_cnt,movie_title,age,reviews
183149,3157번,The Simpsons Movie,8,-:| and :)
183150,3157번,The Simpsons Movie,8,"-The Simpsons Movie is a pretty awsome film for comical people aged 10 & above. If your child is under that age, some parts are a little unsuitable with some cheeky humour. Is it suitable for kids, mostly yes. But like I said, not all of it is perfectly suitable."
183151,3157번,The Simpsons Movie,8,-Swears only come every once in a while in the show; but overall it's usually only says B**** but not that often. Anyway it is a suitable show for kids 9 and up.
183512,3158번,The Simpsons,7,-bad things include
183513,3158번,The Simpsons,7,"-I think this is the best show anywhere it is very funny. It may make you feel uncomfortable watching with your parents, because of some of the things they say and very rarely show. Other than that I would say it is great for a 10-11 year old. My parents are very strict but they allow me to watch it with my 9 year old brother. I definitely recommend this show no matter what people say."
183514,3158번,The Simpsons,7,-Older tweens and teens would be fine with the sex references and the language in The Simpsons. My 9 year old sister is fine with it so I would say around 10 and up.
183515,3158번,The Simpsons,7,-great show for all ages.
183516,3158번,The Simpsons,7,-I Personally Love This Show And The Rewatch Rate is 110 out of 100 there is lots of drinking BUT it shows you how bad things happen when you drink to much there is cussing but nothing horrible  just the d word the b word (occasionally) and the a word 
183517,3158번,The Simpsons,7,-This is the best family friendly show ever! There is a bit of sex and stuff but if your kid is mature then most episodes will be fine.
183518,3158번,The Simpsons,7,-I guess it is entertaining but  who wants to watch yellow people be slobs?
183519,3158번,The Simpsons,7,-SO FUNNY!
183647,3158번,The Simpsons,8,"-The Simpsons is a great show!  As soon as my dad showed it to me I thought it was the best show ever.  It's not hard to believe that there are over 30 seasons! It is a little inappropriate at times, but not bad enough to influence kids' behavior. Come on, we're not dumbies."
183648,3158번,The Simpsons,8,-This isn’t the best show I’ve ever seen but it’s one of them and is definitely the funniest.
183649,3158번,The Simpsons,8,-Sometimes quite sexual. But most of the time it's fine. Homer gets drunk ALOT and there is also the town drunk too. Homer also strangles Bart frequently
183650,3158번,The Simpsons,8,-It’s great for families
183651,3158번,The Simpsons,8,"-I love watching the older seasons of the Simpsons every night with my family. There are mild swear words that 10-12 year olds can definitely handle. They may be some ""kissy kissy"" stuff but its never shown.  The jokes can be dark or mature but most jokes are all so funny!  Good for tweens and older! :)"
183652,3158번,The Simpsons,8,-Hello simpsons fans and others.
183653,3158번,The Simpsons,8,-This content GOOD.
183654,3158번,The Simpsons,8,-The Simpsons has been running for so long and is still going strong.
183655,3158번,The Simpsons,8,"-The Simpsons is an awesome TV-show to watch, it is age appropriate and it is not like Family Guy. So if your child wants to watch  it. Then that would be a good idea. As long as it doesn't curse a lot in your TV. Have fun watching this show."
183656,3158번,The Simpsons,8,-i think ages 6.5-13  would start  understanding you see im 8 i understand the jokes.
184783,3178번,The Spiderwick Chronicles,8,"-I watched this movie alone. I really enjoyed it even if i'm 14. I think this movie is OK to watch with kids, though there are some scary moments and some of them may get scared. It has great messages ."
184784,3178번,The Spiderwick Chronicles,8,-I watched this movie when I was 7 or 8 and I do not recommend doing so. For what it was rated I think that it definitely should of been at least m (pg-13) great to watch with older kids
184785,3178번,The Spiderwick Chronicles,8,"-Sword Fights, people getting hit by cars, an evil ogre threatening someone's family, kidnapping, a character gets a bloody injury on their knee which requires medical attention (that they don't have, but it miraculously turns out better). Otherwise, good fantasy movie for 9 and 10 year-olds which positive messages."
184786,3178번,The Spiderwick Chronicles,8,"-I loved this movie when I watched it as a kid, it has some heavy fantasy themes and some creepy undertones. Some parts of the movie could be distressing for younger viewers ex. Bloody bites and scratches, fighting off comical goblins with knives and tomato soup ect. But most intense things that do happen are kind of ridiculous. Things  do take a dark turn at the end though, with the main character having to make peace with the death of his father by stabbing a monster that has taken on the form of his father in order to make him let his guard down. Overall I think The Spiderwick Chronicles is a great movie for older audiences or more mature kids."
184787,3178번,The Spiderwick Chronicles,8,-The violence is honestly not a problem. It's all just animated stuff and any kid above 10 can take it. 
184788,3178번,The Spiderwick Chronicles,8,"-I just went back and watched this movie (I’m 15 now) but back when I first watched it (age 7) it was amazing and introduced me to the Fae and Faeries. I think it’s very cool that there is a movie about the Fae. It even includes tons of facts about them. Now for the kids, as long as your not coddling them then it should be fine"
184789,3178번,The Spiderwick Chronicles,8,"-Look, first up- the rumor about the dad getting stabbed in the chest was not true, but I won't deny he got stabbed in the hand. Now comes the blood, there was barely any blood in it except wounds similar to the ones that kids get every week by playing outside. Of course, if you plan on letting a kid younger that 9 watch then make sure he'll be able to handle it- there is a a little bit of fear (the goblins are trying to break the circle and the twin is taken away getting pulled by the legs) if you watch the full movie kids will get the idea that it's never too late to make things right (Jared Grace was rude to his mother but in the end apologized). That also when people seem like they are lying they are right so not to judge or jump to conclusions (Jared discovered the world and no one believed him which put his family in potential danger. It also gives the ""trust your gut"" message, because while the decisions he made could have involved pain and scariness and a lot of risk, his gut said he was right- and he was. "
184790,3178번,The Spiderwick Chronicles,8,-pretty violent. my sister ran out of the house screaming because of the blood and screaming when they got scratched.
184791,3178번,The Spiderwick Chronicles,8,-There is a giant goblin and he would definitely scare little kids he is in a lot of scenes and they have a big fight and he stabs the goblin.
185808,3251번,The Willoughbys,8,"-I watched this film when it first came out. And what I watched in that hour and a half was kinda disturbing. For starters, in one scene, they imagined ways of their parents dying. They send their parents away, and every time they go somewhere on the map, someone always dies. And they’re always seen kissing with disgusting exaggerated noises playing while their doing it. The neglect they have for their kids is AWFUL! They actually throw one of them into a coal bin. Overall, the film is shocking and appalling"
185809,3251번,The Willoughbys,8,"-I thought this movie was pretty good...until it got cruel. There are cruel parents, the kids try to kill them, and it mentions cannibalism. Tho it’s good...if you aren’t disturbed. (No judgement. I love this movie! Just a but cruel) there also is good stuff! They stick together as siblings there are rainbows, candy, and magic. Tho I forgot to mention it got a bit sexual do to the scenes where the father did this thing with his neck to mother...overall great movie but think about your kids age first. Also you may laugh a dangerous amount! 12+  definitely tho."
185810,3251번,The Willoughbys,8,"-The movie starts of on a bad note with the oldest boy Tim gets put in the hallway when he was a BABY which is so wrong. It has a very up and down middle( Tim has a sister and twin brothers) the kids don’t really get fed unless the steal it, and quite possibly the worst/weirdest part of it all is the way the parents act, they kiss ALL THE TIME and the “dad” (he doesn’t act like a father) does this weird thing where he makes a cat noise to his wife. The best part was the last half hour."
185811,3251번,The Willoughbys,8,"-This movie is good! I can't really say perfect because of some downfalls, but let's talk about the good stuff first! The reason why I placed the age rating as age 8 or older is because my 8-year old sister got to watch this with my older brother, parents and of course me. Why would I be writing this review if I never watched the movie anyways? OK, on to the point. Good stuff, the middle child, Jane, is a kind and amazing girl. Proof: She didn't want to leave the orphan baby that was in a box near the Willoughby house alone. She wanted to find her a home. Next, Tim, the oldest (at least I think it was Tim) has some good values in him. Proof: While with the nanny, Linda, and his siblings, they walked over to the place where Jane left the orphan child. He told the nanny not to ring the doorbell, otherwise she would disturb the man who lives there's work. Next, the four siblings still want to give their horrible parents a second chance, saying that they forgive them, but they literally don't have to love them while they are still their parents, but they freeze at the end. Now let's go to the bad stuff. The kids want their parents to die because they were such bad parents. They imagined them getting eaten by bears, sharks, and burning, too and many more. The parents act so sexual with each other, if I actually said it right. Tim judges the nanny because of reading her messages, thinking that she has something bad to do to them, since she works for their parents. I feel like that's a very bad thing because you can't always judge a person because of this and that. So he makes a thing called a nanny-pult, or a catapult, to literally THROW the nanny out of the window. While the child's parents are gone, they make a mess all around the house. Do we really want our kids doing these things? But behind all these downfalls, there are always some good things. I'm not really sure if that's all, so that's all the information I'm giving to the person who's reading this right now. Funny thing, this actually also makes parents learn a lesson, which is to take care of their children. You don't want them thinking about you as demons and monsters and all of that drama. I think you should watch the movie, if I were to make a choice. If I were a parent, I'd explain to my children that this is just a movie, and that it's all drama and acting, so they don't really have to copy everything a character in it does, especially bad stuff. But if you are a CHILD reading this, take your parent's advice. Easy? That's my advice for you and sorry if I sounded a little harsh at the end. PS: This movie is kinda like Matilda, and if you don't know what that movie is, watch it or look it up on Common Sense Media, again it's like Matilda, but without the principal, which kinda makes it more appropriate."
185812,3251번,The Willoughbys,8,"-This movie was very funny and over all fantastic, it was a little bit dark at some points, as the children try to kill their parents (but in a comedic way). The parents kiss a lot. But just funny over all"
185813,3251번,The Willoughbys,8,-I recommend this.
185814,3251번,The Willoughbys,8,"-this movie was moving and dark. i would not recommend for young children, this movie represents neglectful parents and misrepresents social services. the parents acted as though they would be better off without the children and refused to feed, care and love the children. Sure, there were some positive messages, like that you should stick with our family and that there are people who will care about you.  But other that that it focused on the fact that the children thought that their parents would care for them even after years of mistreatment and neglect."
185815,3251번,The Willoughbys,8,-This movie is really funny.
185816,3251번,The Willoughbys,8,-I think it's good and it's like I guess it's like a really good movie so I really think its a movie for the whole family so yeah I hope everyone agrees with me about this movie it's really good.
185817,3251번,The Willoughbys,8,"-It is an amazing movie, I wanna watch it again! Actually, I've watched it two times. 'Cause it so cool. Netflix has made a great achievement. It's one of the best movies that it has made. Another person said it was a horror movie. I don't what that person is talking about! But it's their opinion. I ain't judging."
185818,3251번,The Willoughbys,7,-It was a great movie with lot's of laughs for the whole family!!!
185819,3251번,The Willoughbys,7,"-Just no. I get that it's supposed to be funny, but it's actually really dark and weird and sad. It's not good."
185820,3251번,The Willoughbys,7,"-I am new to Netflix and I have a strange phobia of movies, this is the perfect movie to fall asleep to and I find the twins the contrary of creepy! The story has beautiful animation (my mum is a producer) and the theme of candy gives it more. Must Watch"
185821,3251번,The Willoughbys,7,"-It was painful to watch. The whole time I was uncomfortable and kept thinking of how it's such a bad example and influence for kids. The main characters cause many destructive car crashes, think up ways of how to kill their abusive parents, and injure innocent people viewing their home that's up for sale.  Not to mention, it's extremely weird, random, and disjointed. My family agreed that we wished we could erase it from our minds and kept wanting to turn it off although ended up watching the whole thing. Worst movie I've ever seen. (Even worse than Cats, and that's saying something.)"
185822,3251번,The Willoughbys,7,"-I loved this movie. I thought the plot was really good and it had lots of positive messages about family. I thought this was stop-motion but then I thought it was 3D animated. Could someone please tell me if it was animated or not? There is mild themes such as being an orphan and unloving parents. Violence such as a monster popping out, but mostly slapstick violence. No language whatsoever. The word is ""What the Willoughby?"""
185823,3251번,The Willoughbys,7,"-Probably could go without the parents getting eaten at the end, and it's really weird, but it's a good movie to watch for a pre-teen."
185824,3251번,The Willoughbys,7,-I am not older than 15 but I say this movie would not apply for people under that age. In the start of the movie there is a... sound and reference to having babies... The parents are very inappropriate  and the kids set a bad example because they imagine their placenta being killed. Not for kids!
185825,3251번,The Willoughbys,7,-This movie is about some kids who try to get rid of their parents to get a normal family. I liked it because it was funny. It also had good actors.
185826,3251번,The Willoughbys,7,"-Look, I am older than eight, and I didn’t like the movie at all! Maybe I shouldn’t have watched it at night, but it is still very sad and I couldn’t sleep because of it. I stayed up until midnight because I felt my family didn't love me. Maybe you will read this and think about watching this movie. Also the first movie I hate. Thank you"
185827,3251번,The Willoughbys,7,-At the end where the bad parents are at the beach they got eaten that gave me nightmares for all my life
185878,3256번,The Witches,8,-I personally think it depends on if you get quite scared at movies easily or not when your young if not I think it’s a great movie (I still love it to this day😂) if not maybe wait until your a little bit older :)
185879,3256번,The Witches,8,"-This movie is really good! For me, It wasn't scary AT ALL (just weird), but my 17 yr old brother was terrified! I guess it just depends on the person. Thing that disturbed me: Mouse in dinner. Ok, i think its just me, but thats kinda gross... Thing that disturbed me: Naked Luke at the end. It was blurred, but you could tell what it was... I recommend but depends on the person"
185880,3256번,The Witches,8,"-There is no bad language in this film, although it is easy to mistake ‘witch’ for something else."
185881,3256번,The Witches,8,"-it is very much disturbing so please parents maybe don't let your younger child watch it, when the witch takes off her mask it reveals a very disturbing looking face which used to haunt me, first time I watched this movie I was about 5 my grandma put it on and I was very traumatised, but now as a teen it hasn't disturbed me,"
185882,3256번,The Witches,8,-I first watched this when I was 7yrs old and I needed the toilet in the middle of the movie and when I was going there and back I ran soooo fast because I was scared that one of the witches was there!
185883,3256번,The Witches,8,-My Rating: PG
185884,3256번,The Witches,8,-If you want to watch the witches then watch 2020 but still it gave me nightmares for years and also both movies are really pushing it that Witches are real just watch the 2020 trailer in the beginning it says Withes are real and they are among us.
185885,3256번,The Witches,8,-This film is actually scary no joke
185886,3256번,The Witches,8,-This movie is definitely for those families who want to watch scary movies but nothing intense you know. I totally recommend this movie for everyone!!
185887,3256번,The Witches,8,-Honestly this movie wasn’t that scary to me. It was really just disturbing. There’s nudity. What kind of kids thriller shows a naked little boy? Not an appropriate one. This movie would be very frightening to maybe a 12yr old. Not me. But is very disturbing. When the head witch and all the other witches go to their true form it’s gross. Good movie but not for kids.
186297,3290번,Thor,8,-I love this movie It is a great one of the first MCU movies you should show your kids
186298,3290번,Thor,8,"-Why is this only 12 plus? I think that the main form of violence was just in a bit of martial arts, and Thor’s hammer creating storms. There was a point where a robot shot heat at them and flipped over a bunch of cars. There was no swearing that I can recall, there was one kiss, that was about it. Great special effects, a few comedy moments, and an amazing plot. I loved this movie and I think you will to!"
186299,3290번,Thor,8,-It is funny and has some fighting but it is still not scary.
186300,3290번,Thor,8,"-Thor is an interesting idea. To spin Norse mythology into a superhero film is a challenging risk, but it paid off. The change of an impulsive and ignorant son to a loving and strong leader is astonishing. Nothing really bad but some action violence (non gory) and one character gets drunk. Who doesn’t love Loki? Seriously. Go watch Thor and the rest of the MCU."
186301,3290번,Thor,8,-has action/violence throughout
186302,3290번,Thor,8,-Thor is kinda thicc but could be thiccer. Thor and Spooder-man have a cool battle and almost kill each other. Sexy squidward tries to kiss Thor but does not get to. This is a ok movie that could be a little thiccer.
186303,3290번,Thor,8,"-marvel has made another great  action pact movie, but its about gods. All in all this is a great action movie with very little fighting and some kissing. For violence  there are fight scenes. Frost giants throw ice spikes and attempt to stab people with ice. when touched by a ice giant some of there skin turn purple. Someone does get stabbed. The frost giant leader almost kills oden  but loki blasts him away with a beam. Loki attempts to kill thor with a metal suit that shoots energy beams( there are exploding cars but no gets killed). At one point there is blood on thors face. In the beginning thor gets tazed by a girl. thor beats of a bunch of S.H.I.E.L.D agents( there is no blood). There is one big kiss at the end and thor is shown shirtless( not sexually). All in all this is a great movie that your 11+ year old needs to see at some point in his/her life."
186304,3290번,Thor,8,-ok movie but good for younger kids who can't watch other marvel movies yet
186305,3290번,Thor,8,-Great movie but extremely violent and kind of scary. I saw it because I always watch things above my age.
186713,3318번,Tinker Bell and the Secret of the Wings,7,-This movie isn't as good as Japanese Futa
186714,3318번,Tinker Bell and the Secret of the Wings,7,"-This film first caught my eye when I was watching the preview of the movie on the 2012 Diamond Edition DVD of Cinderella (1950) at my friends’ cabin. I saw this magical film for the first time in 2020, and loved it! This fourth installment is about Tinker Bell meeting her fraternal twin sister Periwinkle even though they can’t meet each other because the Winter Woods is too cold for warm fairies and the warmer seasons of Pixie Hollow are too hot for winter fairies. Preschoolers could be in suspense when Queen Clarion says that if the freeze spreads around Pixie Hollow, Life there would change forever and no fairy would ever fly again. Anyway, I love this movie! It’s basically Frozen with fairies instead of humans, released a year earlier (Secret Of The Wings was released in 2012 and Frozen was released in 2013) This film is one of the best ones I’ve seen of all time, there’s no scary moments at all so little kids won’t complain."
186715,3318번,Tinker Bell and the Secret of the Wings,7,-This movie is appropiate for all ages
186716,3318번,Tinker Bell and the Secret of the Wings,7,"-You grow out by three years old, I've seen that in younger kids."
186717,3318번,Tinker Bell and the Secret of the Wings,7,"-It is a very good movie about sisters. Any kid can watch it. No scary parts AT ALL and I am very sensitive! It got kind of boring after watching it seven times, though. I am more into watching Planes and Planes:Fire and Rescue."
186718,3318번,Tinker Bell and the Secret of the Wings,7,"-This installment in the benign Tinker Bell movie series shows off some serious Disney-star talent, as the McClain sisters sing a new song. The reason for the ""6 and up"" rating is only because the storyline is much more in-depth than the others, so a better attention span is needed to fully grasp this movie."
186719,3318번,Tinker Bell and the Secret of the Wings,7,-This movie is better for younger kids.  It wasn't very interesting for a 10 year old. The Winterland is very pretty. It teaches one not to give up and to have persistence. It also show that somebody can make a mistake and fix it.
186720,3318번,Tinker Bell and the Secret of the Wings,7,"-Hi, I am M9PIXAR's friend."
186721,3318번,Tinker Bell and the Secret of the Wings,7,-I am 7 years old and when I saw this movie I really liked it because it shows that family should be together and that sometimes you half to follow your dreams
187430,3354번,Toy Story 3,6,"-The funniest jokes out of all three Toy Story movies! Greatest quality animation out of all three,best scripts out of all three,ect.PERFECT! PERFECT! PERFECT!"
187431,3354번,Toy Story 3,6,"-Even though this is my least favorite in the Toy Story franchise, this one is still 5-star worthy. It is hilarious. The reason I rated this ""on"" for 2 or older is because anyone of any age should watch this. If your child can't handle the ""scary"" scenes, just cover their eyes so they can enjoy the rest of the movie. Overall, great movie!"
187432,3354번,Toy Story 3,6,"-This was an absolutely amazing movie, with lots of connections to the real world, and very inspiring. However, it's also pretty scary and sad, and some younger viewers might find it hard to understand hidden meanings beneath the character developments. All in all, great movie, but not for everyone."
187433,3354번,Toy Story 3,6,"-Some moments of gambling, one very scary scene where a baby twists it's head around graphically! The most scariest toy story yet! Should be a PG!"
187434,3354번,Toy Story 3,6,-Third Toy Story is the best but the most intense
187435,3354번,Toy Story 3,6,-For ages 5 and up
187436,3354번,Toy Story 3,6,-It touched my heart. Best toy story movie ever made!! I feel any age is the right age for this. There is comedy that's age appropriate and even my dad loved the film. I even have the it on DVD. The only thing you may consider inappropriate is romance between Buzz light year and Jessie and ken in one scene is in nothing but his underwear.
187437,3354번,Toy Story 3,6,-This movie rocks! There are a lot of funny moments and colorful animation! If you want to see some of the best stuff in movie history than this is the movie for you!
187438,3354번,Toy Story 3,6,-This is a really good movie. It is also a good family movie. I love toy story. Ther isn't anything bad in it that kids shouldn't see.
187704,3355번,Toy Story 4,8,-It's about demons taking over toys. Its anti jesus
187705,3355번,Toy Story 4,8,-it's a good movie but...THEY BETTER MAKE TOY STORY 5 WHERE WOODY AND BO PEEP GO LIVE WITH BONNIE AND DUKE CA BOOM GETS TO BE WITH HIS OWNER AND DUCKY AND BUNNY GET TO CONKER THE WORLD!!!!
187706,3355번,Toy Story 4,8,-this is a good movie though the only bad thing about is that creepy ventriloqist dummy he creeps me out.
187707,3355번,Toy Story 4,8,"-Some people are saying that the dummies are creepy, but I love old- time creepy stuff (please don´t judge me). The movie is good but might scare some people. Read the other reviews. "
187708,3355번,Toy Story 4,8,"-It’s okay, but I like how number 3 ends. It also is scary. Who would put slappy in a small kid’s movie?!"
187709,3355번,Toy Story 4,8,-The movie ended with the toys separating which is unacceptable.  I have watched all the movies as a kid to now and that just should not have happened. I’m an beyond irrated that this decision was made. If there is ever a toy story 5 it better be all the toys meeting up AND STAYING TOGETHER. Thank you
187710,3355번,Toy Story 4,8,"-The movie is heartwarming and I love it. Forky is consistent saying he is 'trash' and wants to go to a garbage dump, which could be portrayed as suicidal. Forky ends up staying and is SOOOOOOOOOOOOOO funny, Bo Peep is strong and the movie is funny, Gabby Gabby ends up being really really sweet, the dummies arent THAT scary. I apoligize for the review I first wrote, This movie is INCREDIBLE"
187711,3355번,Toy Story 4,8,-Oh my mercy
187712,3355번,Toy Story 4,8,-:) 
188034,3372번,TrollsTopia,8,"-This series ended on August 11 of this year and it’s great! I’ve been liking the Trolls franchise since I was 9 years old, This series takes place after Trolls World Tour with multiple new trolls from every tribe, to be honest TrollsTopia was kinda a terrible idea because the pop trolls own their own land, the other trolls should move back to their old homes, the other trolls don’t have the color schemes to be in Troll Village (Except Cooper who is a funk troll) At first I hated this series but now I love it! I really like Poppy and Branch but my favorite characters from the new series are Holly Darlin and Minuet because they are so stubborn at times but funny! Fans of the Trolls franchise will love this show!"
188035,3372번,TrollsTopia,8,"-The animation style is slightly different from The Beat Goes On, (not in a bad way).  Its an adorable show,  with a great story line, considering the fact that we never got to see Trolstopia entirely in Trolls World Tour.  Sure, some of the jokes are childish, but that's ok!  If you are apart of the Trolls fandom, you will love it.  It does include ""Broppy""  Moments (Branch x Poppy) .  I love how its all about adjusting to their new way of life.  It has a great message behind it.  I recommend!"
188036,3372번,TrollsTopia,8,"-This shouldn't be G-rated. Should be TV-Y. The series is childish like the movie. Also, singing."
188109,3373번,Trolls,8,"-This movie was fine, a little bit of pretty OK humor, but what really gets me is the MARKETING!! It's gone a little (a LOT) overboard."
188110,3373번,Trolls,8,"-Too much sugar-coated scenes, but violence lined within the scenes. Good for little kids, But boring for older ones."
188111,3373번,Trolls,8,"-Personally I think that this movie was a hit. Point dreamworks! The main character Poppy is a strong, passionate, motivated character.Now I've read a lot of other comments about how Bridget and King Gristle make quote on, quote ""Sexual Comments"" towards each other. But the thing is that dreamworks knew that  there would be multiple parents that would be dragged into the theaters as the price of their young child's happiness.So of course they are going to add something  like that into the movie.I mean, yes, there are jokes like that in this movie but they are so stupid that they just fly over little kids head.And as for the poses, Bridget makes being ""sexual"". I just want to make the point clear that they were trying to make the characters do funny things, because, it's not like you're 5 year old is going to walk up to you the day after and ask ""Mommy, why was that character making sexual poses towards the other?"""
188112,3373번,Trolls,8,-I think this movie is one of the most kid friendly things I've ever seen and I mean this in a bad way because some things kind of have to be inappropriate but not to much in order to make kids laugh. And these songs just keep going and I hate them so much. The end of the movie is just so stupid. All the trolls do at the end is make the Bergens happy instead of putting them under arrest for almost eating all of the annoying trolls. I know that a lot of people like this movie but I hate it and I do not recommend it.
188113,3373번,Trolls,8,"-I think that some parents should explain to their child, what is real and what is not real before going to see a -kids movie- So i really think that the parents should stop complaining about their child being so scared."
188114,3373번,Trolls,8,"-I was surprised to see that someone had rated it 18+. I mean the trolls world is colorful and the scenes are very creative. I think it would appeal to a little kid. Yes, the bergen  eating trolls stuff can be a bit scary to a younger kid but its not really that scary. My friends little sister watched it and loved it. I wouldn't show it too the sensitive child though. There are fun lighthearted songs and catchy tunes. It also gives great messages. Like why you should stay on the bright side. And that you shouldn't pretend to be someone else Just to get somebody's attention, like Bridget did.  The only thing I didn't really like about this movie was how rude branch was to Poppy. After she finished singing he threw her guitar into a fire. But in the very ending they become pals. Branch also said mean things to poppy but I think kids would know not too repeat what he said. Other than that the movie is a fast paced fun loving musical  that's colorful and cute."
188115,3373번,Trolls,8,"-This movie has great songs, funny moments that would make kid, teen or adult laugh.  I don’t get the too much violents thing everyone is talking about, but it’s wrong,  the movie it funny and makes you want to get up and dance to the song."
188116,3373번,Trolls,8,-this is a good family movie :)
188117,3373번,Trolls,8,-TROLLS is a energetic and exuberant adventure.
188118,3373번,Trolls,8,-its bad i mean why so bland i cant believe how bland the story is so is another bad dream works movie so you know what to expect
188466,3388번,Turning Red,8,"-Not the best Pixar, but as an avid pixar fan, I watched it with my family, and I just felt really awkward with all the talk on girls puberty and boy band crushes, I thought it was too girly to enjoy, I don't recommend it. The story was terrible, the animation was fine, but it felt like an overlong puberty video."
188467,3388번,Turning Red,8,"-This movie encapsulates everything wrong with current culture. It's overly feminist, a tad bit racist, and relies on overused cliches to be funny.  The characters are horrible, the main character is a little s**t the entire film and is constantly whining about how perfect she is. Then as per these newer films that only kinda sorta have an antagonist we've got her borderline abusive mother. She's a total control freak, no wonder her kid is horrid. We're supposed to feel bad for the mom when her mother (Mei Mei's grandma) shows up with the rest of the aunts, and we can see the ""child inside of her"". Please. Then we've got her father. Who does absolutely nothing, zip, nil, goose egg. He is shoved aside by his wife in what can only be described as a one-sided marriage. The funny parts fall flat, the emotional parts don't exist. It's supposed to be a commentary on the life of teens growing up but I see absolutely no parrels to my own experience as a fifteen-year-old. This is a complete s**t show of a movie that doesn't deserve any of the popularity that it's recieved."
188468,3388번,Turning Red,8,-not a movie for little kids
188469,3388번,Turning Red,8,"-I’ve watched this movie about 4 or 5 times, I personally like it but I know it’s definitely not everyone’s cup of tea, it starts to talk about periods in the start of the movie and I think it’s fine but if you aren’t ready to go into conversation about periods with your children, I wouldn’t recommend it. Also, towards the beginning, Mei develops a crush on the Daisymart clerk and draws “sexy” drawings of him. Once again, if you don’t want to explain what that means to your kiddos, I don’t recommend watching this with them. Overall it’s a pretty good movie and I liked the characters!"
188470,3388번,Turning Red,8,-Turning Red is okay.
188471,3388번,Turning Red,8,-I think it would be better but I realized that there are many  seens that are for the older kids
188472,3388번,Turning Red,8,"-I found it really funny, intriguing and showed lot’s of metaphors for what is deemed acceptable for a woman. It was emotional and high quality! Amazing!"
188473,3388번,Turning Red,8,"-EW, GR0SS! W0RSE THAN CARS 2! [MAMA'S GIRL INTENSIFIES]"
188474,3388번,Turning Red,8,-Turning red
189447,3422번,Upside-Down Magic,8,"-The movie added shadow magic that is so creepy. Nory's best friend uses shadow magic to cheat on a  test. They unnecessarily had romance between Nory and Andres. Pepper was super mean and snooty. If you are sensitive to evil characters, you might not like this movie. "
189448,3422번,Upside-Down Magic,8,"-I haven’t read the books, but I’m pretty sure that based on some of the reviews, they were better. This movie seems so much like Harry Potter. The magic school, and the different groups (in Harry Potter, they are called different Houses, and in Upside Down Magic, they are pretty much the same exact thing). Don’t bother with this movie. I gave it two stars because I liked the singing teacher."
189449,3422번,Upside-Down Magic,8,"-This movie was a waste of my time. Good gracious! I'll never get that 5760 seconds back into my life. I was never down for watching this but ended up watching to see if it got any better-to be frank it didn't. Best part of this movie is that there are no laugh tracks, if there was I may have just passed out. Tons of horrible humor and cringe. At one point she said ""That's cool as heck"" I will never recover from that."
189450,3422번,Upside-Down Magic,8,-the movie is great because a girl is very confedeint. The headmaster isn't very nice tho. It was scary for a little but if it didn't have that it would be sappy
189451,3422번,Upside-Down Magic,8,-I have never read the book but I realize everyone comments mentions how it’s nothing similar. Nory in the movie is just trying everything to fit in and the whole movie is about that making it dumb. All the the other characters seem to be just thrown in there. Norys best friend? the hoy? Black magic? It’s all just thrown in there and has no point in the movie whatsoever. And that girl that introduced that magic stuff to both best friend was stupid. Like what does she have to do with it. So please do not waste ur time watching it.
189452,3422번,Upside-Down Magic,8,-I think it’s the best
189453,3422번,Upside-Down Magic,8,"-This movie is a straight ripoff of avatar the last air bender or the legend of Korra this really offended as avatar is one of the best shows to ever exist Rios off the fire,earth,air,and water thing just makes me mad"
189454,3422번,Upside-Down Magic,8,"-The first part was great! It was pretty different from the book though... But it was still fun to see all the magic and characters. The teachers are kind of mean, but overall, it was great! Until Reina got possessed by shadow magic and became a freaky looking shadow monster! I went into another room when this happened. I was in the other room, plugging my ears, when I heard my sister crying. All of a sudden, my mom yelled, ""Get in here and turn the TV off, right now!"" When I came in to turn the TV off I saw a huge dementor looking thing terrorizing kids on the screen. I am 10 and it scared me to tears. Not the Disney movie I want to see and not the Disney I knew."
189455,3422번,Upside-Down Magic,8,"-The move isn't at all like the books. In the books, Reina isn't a character, flickers turn stuff invisible, Pepper in an upside-down fuzzie, Elliot is friends with Nory and also freezes things (instead of making smoke), Sage students don't live at Sage, they live in their own house in the town of Dunwinddle (for example, Nory moved to her aunt's house so she could go to Sage Academy, Sage isn't some closed-off school in the middle of a forest (it's in the town of Dunwinddle), Pepper is nicer (she's also shy in the books), shadow magic doen't exist, they added a intro/soundtrack to the movie, and that's all the things the move changed (and made worse). I would't bother watching the movie. Oh, and in the videos on Disney Channel's Youtube channel, they NEVER ONCE credit  the makers of the books."
189456,3422번,Upside-Down Magic,8,"-I love the movie. so do my friends. I recognized all the actors and the movie is a little bit scary at the end, but thats 1 reason why its fun. whatch on disney now, youtube tv, ect."
190081,3437번,Victorious,7,"-TVG-Rated in USA? 12 in UK. For violence and rude humor at least. This is not a good show for children. It has many ""pretend"" swear words like ""Holy chiz!"" and ""No chiz"" (parody of sh+t) and sometimes they say ""FUDGE""! I Started watching this when I was 11 and it was too much comic violence (Cat slaps Beck in the face really hard in front of the whole class) and it taught me that ""No sh+t"" cause it was so obvious what it all means. 13+"
190082,3437번,Victorious,7,-Their is no sex at all but their is a lot of kissing lots their is a bit of language
